SOUTHEAST ASIAN CLIMATE ASSESSMENT & DATASET (SACA&D), file created on 10-05-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2011. Daily dataset for climate extremes
analyses in Southeast Asia.
In preparation
Data and metadata available at http://saca-bmkg.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station INDONESIA, 	STASIUN METEOROLOGI MARITIM TANJUNG PRIOK	 (STAID: 101).
Blended and updated with sources: 100001 100101 101985 101987 996741 996745 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
101985,19860327,    0,    0
101985,19860328,    0,    0
101985,19860329,    0,    0
101985,19860330,    0,    0
101985,19860331,    0,    0
101985,19860401,   30,    0
101985,19860402,    0,    0
101985,19860403,  300,    0
101985,19860404,    0,    0
101985,19860405,   30,    0
101985,19860406,   50,    0
101985,19860407,    0,    0
101985,19860408,    0,    0
101985,19860409,    0,    0
101985,19860410,    0,    0
101985,19860411,    0,    0
101985,19860412,   30,    0
101985,19860413,    0,    0
101985,19860414,    0,    0
101985,19860415,    0,    0
101985,19860416,    0,    0
101985,19860417,    0,    0
101985,19860418,    0,    0
101985,19860419,  400,    0
101985,19860420,   30,    0
101985,19860421,    0,    0
101985,19860422,  130,    0
101985,19860423,    0,    0
101985,19860424,  250,    0
101985,19860425,    0,    0
101985,19860426,    0,    0
101985,19860427,    0,    0
101985,19860428,    0,    0
101985,19860429,    0,    0
101985,19860430,    0,    0
101985,19860501,    0,    0
101985,19860502,    0,    0
101985,19860503,    0,    0
101985,19860504,  150,    0
101985,19860505,    0,    0
101985,19860506,   10,    0
101985,19860507,  200,    0
101985,19860508,   30,    0
101985,19860509,    0,    0
101985,19860510,    0,    0
101985,19860511,    0,    0
101985,19860512,    0,    0
101985,19860513,   80,    0
101985,19860514,    0,    0
101985,19860515,   10,    0
101985,19860516,   50,    0
101985,19860517,    0,    0
101985,19860518,    0,    0
101985,19860519,    0,    0
101985,19860520,    0,    0
101985,19860521,    0,    0
101985,19860522,    0,    0
101985,19860523,    0,    0
101985,19860524,    0,    0
101985,19860525,    0,    0
101985,19860526,    0,    0
101985,19860527,    0,    0
101985,19860528,    0,    0
101985,19860529,    0,    0
101985,19860530,    0,    0
101985,19860531,    0,    0
101985,19860601,    0,    0
101985,19860602,    0,    0
101985,19860603,   10,    0
101985,19860604,   10,    0
101985,19860605,    0,    0
101985,19860606,    0,    0
101985,19860607,    0,    0
101985,19860608,    0,    0
101985,19860609,    0,    0
101985,19860610,    0,    0
101985,19860611,   10,    0
101985,19860612,  100,    0
101985,19860613,   10,    0
101985,19860614,    0,    0
101985,19860615,    0,    0
101985,19860616,   30,    0
101985,19860617,    0,    0
101985,19860618,    0,    0
101985,19860619,    0,    0
101985,19860620,    0,    0
101985,19860621,    0,    0
101985,19860622,    0,    0
101985,19860623,    0,    0
101985,19860624,    0,    0
101985,19860625,   80,    0
101985,19860626,    0,    0
101985,19860627,    0,    0
101985,19860628,    0,    0
101985,19860629,  300,    0
101985,19860630,    0,    0
101985,19860701,  260,    0
101985,19860702,   10,    0
101985,19860703,    0,    0
101985,19860704,    0,    0
101985,19860705,    0,    0
101985,19860706,    0,    0
101985,19860707,    0,    0
101985,19860708,    0,    0
101985,19860709,    0,    0
101985,19860710,    0,    0
101985,19860711,    0,    0
101985,19860712,    0,    0
101985,19860713,    0,    0
101985,19860714,    0,    0
101985,19860715,   60,    0
101985,19860716,   10,    0
101985,19860717,  200,    0
101985,19860718,    0,    0
101985,19860719,    0,    0
101985,19860720,    0,    0
101985,19860721,   70,    0
101985,19860722,  120,    0
101985,19860723,    0,    0
101985,19860724,    0,    0
101985,19860725,    0,    0
101985,19860726,    0,    0
101985,19860727,    0,    0
101985,19860728,  220,    0
101985,19860729,  210,    0
101985,19860730,    0,    0
101985,19860731,    0,    0
101985,19860801,    0,    0
101985,19860802,    0,    0
101985,19860803,    0,    0
101985,19860804,    0,    0
101985,19860805,    0,    0
101985,19860806,   40,    0
101985,19860807,  200,    0
101985,19860808,    0,    0
101985,19860809,    0,    0
101985,19860810,    0,    0
101985,19860811,    0,    0
101985,19860812,   30,    0
101985,19860813,    0,    0
101985,19860814,  500,    0
101985,19860815,  100,    0
101985,19860816,    0,    0
101985,19860817,    0,    0
101985,19860818,    0,    0
101985,19860819,    0,    0
101985,19860820,    0,    0
101985,19860821,    0,    0
101985,19860822,    0,    0
101985,19860823,    0,    0
101985,19860824,    0,    0
101985,19860825,    0,    0
101985,19860826,  200,    0
101985,19860827,    0,    0
101985,19860828,    0,    0
101985,19860829,    0,    0
101985,19860830,    0,    0
101985,19860831,    0,    0
101985,19860901,    0,    0
101985,19860902,    0,    0
101985,19860903,    0,    0
101985,19860904,   50,    0
101985,19860905,    0,    0
101985,19860906,    0,    0
101985,19860907,    0,    0
101985,19860908,   50,    0
101985,19860909,  320,    0
101985,19860910,   80,    0
101985,19860911,  100,    0
101985,19860912,   10,    0
101985,19860913,   10,    0
101985,19860914,    0,    0
101985,19860915,    0,    0
101985,19860916,    0,    0
101985,19860917,   90,    0
101985,19860918,    0,    0
101985,19860919,    0,    0
101985,19860920,    0,    0
101985,19860921,   10,    0
101985,19860922,    0,    0
101985,19860923,    0,    0
101985,19860924,  370,    0
101985,19860925,   10,    0
101985,19860926,    0,    0
101985,19860927,    0,    0
101985,19860928,    0,    0
101985,19860929,    0,    0
101985,19860930,    0,    0
101985,19861001,    0,    0
101985,19861002,    0,    0
101985,19861003,    0,    0
101985,19861004,   20,    0
101985,19861005,  320,    0
101985,19861006,  360,    0
101985,19861007,    0,    0
101985,19861008,    0,    0
101985,19861009,  230,    0
101985,19861010,    0,    0
101985,19861011,    0,    0
101985,19861012,    0,    0
101985,19861013,    0,    0
101985,19861014,   20,    0
101985,19861015,    0,    0
101985,19861016,    0,    0
101985,19861017,   30,    0
101985,19861018,    0,    0
101985,19861019,    0,    0
101985,19861020,    0,    0
101985,19861021,    0,    0
101985,19861022,    0,    0
101985,19861023,  200,    0
101985,19861024,   40,    0
101985,19861025,    0,    0
101985,19861026,  400,    0
101985,19861027,   80,    0
101985,19861028,    0,    0
101985,19861029,    0,    0
101985,19861030,   10,    0
101985,19861031,    0,    0
101985,19861101,    0,    0
101985,19861102,    0,    0
101985,19861103,    0,    0
101985,19861104,    0,    0
101985,19861105,   30,    0
101985,19861106,    0,    0
101985,19861107,   20,    0
101985,19861108,    0,    0
101985,19861109,    0,    0
101985,19861110,  100,    0
101985,19861111,   20,    0
101985,19861112,    0,    0
101985,19861113,    0,    0
101985,19861114,    0,    0
101985,19861115,    0,    0
101985,19861116,    0,    0
101985,19861117,    0,    0
101985,19861118,    0,    0
101985,19861119,    0,    0
101985,19861120,    0,    0
101985,19861121,    0,    0
101985,19861122,    0,    0
101985,19861123,    0,    0
101985,19861124,  170,    0
101985,19861125,   90,    0
101985,19861126,    0,    0
101985,19861127,    0,    0
101985,19861128,  340,    0
101985,19861129,   10,    0
101985,19861130,    0,    0
101985,19861201,    0,    0
101985,19861202,    0,    0
101985,19861203,    0,    0
101985,19861204,    0,    0
101985,19861205,   70,    0
101985,19861206,   10,    0
101985,19861207,    0,    0
101985,19861208,    0,    0
101985,19861209,    0,    0
101985,19861210,   60,    0
101985,19861211,    0,    0
101985,19861212,    0,    0
101985,19861213,  560,    0
101985,19861214,  420,    0
101985,19861215,  420,    0
101985,19861216,    0,    0
101985,19861217,    0,    0
101985,19861218,    0,    0
101985,19861219,    0,    0
101985,19861220,    0,    0
101985,19861221,    0,    0
101985,19861222,    0,    0
101985,19861223,  180,    0
101985,19861224,   20,    0
101985,19861225,   20,    0
101985,19861226,  140,    0
101985,19861227,    0,    0
101985,19861228,    0,    0
101985,19861229,    0,    0
101985,19861230,    0,    0
101985,19861231,  170,    0
101985,19870101,  170,    0
101985,19870102,   40,    0
101985,19870103,  590,    0
101985,19870104,   50,    0
101985,19870105,   10,    0
101985,19870106,  380,    0
101985,19870107,   40,    0
101985,19870108,  400,    0
101985,19870109,    0,    0
101985,19870110,    0,    0
101985,19870111,  370,    0
101985,19870112,  190,    0
101985,19870113,   70,    0
101985,19870114,   10,    0
101985,19870115,   30,    0
101985,19870116,  190,    0
101985,19870117,    0,    0
101985,19870118,  120,    0
101985,19870119,  130,    0
101985,19870120,    0,    0
101985,19870121,    0,    0
101985,19870122,    0,    0
101985,19870123,  130,    0
101985,19870124,  230,    0
101985,19870125,  540,    0
101985,19870126, 1060,    0
101985,19870127,  910,    0
101985,19870128,  270,    0
101985,19870129,   10,    0
101985,19870130,  120,    0
101985,19870131,   70,    0
101985,19870201,    0,    0
101985,19870202,   70,    0
101985,19870203,  310,    0
101985,19870204,    0,    0
101985,19870205,    0,    0
101985,19870206,  100,    0
101985,19870207,   50,    0
101985,19870208,  500,    0
101985,19870209,  700,    0
101985,19870210,  300,    0
101985,19870211,   20,    0
101985,19870212,  200,    0
101985,19870213,    0,    0
101985,19870214,    0,    0
101985,19870215, 1010,    0
101985,19870216,   60,    0
101985,19870217,  380,    0
101985,19870218,    0,    0
101985,19870219,    0,    0
101985,19870220,  180,    0
101985,19870221,  100,    0
101985,19870222,   10,    0
101985,19870223,   70,    0
101985,19870224,  270,    0
101985,19870225,    0,    0
101985,19870226,    0,    0
101985,19870227,  120,    0
101985,19870228,    0,    0
101985,19870301,   30,    0
101985,19870302,  330,    0
101985,19870303,  570,    0
101985,19870304,    0,    0
101985,19870305,    0,    0
101985,19870306,    0,    0
101985,19870307,    0,    0
101985,19870308,    0,    0
101985,19870309,   10,    0
101985,19870310,    0,    0
101985,19870311,  200,    0
101985,19870312,    0,    0
101985,19870313,    0,    0
101985,19870314,    0,    0
101985,19870315,    0,    0
101985,19870316,    0,    0
101985,19870317,   10,    0
101985,19870318,   10,    0
101985,19870319,    0,    0
101985,19870320,    0,    0
101985,19870321,    0,    0
101985,19870322,    0,    0
101985,19870323,   10,    0
101985,19870324,   40,    0
101985,19870325,  110,    0
101985,19870326,  280,    0
101985,19870327,   10,    0
101985,19870328,  210,    0
101985,19870329,   70,    0
101985,19870330,    0,    0
101985,19870331,    0,    0
101985,19870401,    0,    0
101985,19870402,    0,    0
101985,19870403,    0,    0
101985,19870404,    0,    0
101985,19870405,    0,    0
101985,19870406,   10,    0
101985,19870407,    0,    0
101985,19870408,  200,    0
101985,19870409,    0,    0
101985,19870410,    0,    0
101985,19870411,    0,    0
101985,19870412,    0,    0
101985,19870413,   10,    0
101985,19870414,   80,    0
101985,19870415,    0,    0
101985,19870416,  540,    0
101985,19870417,   20,    0
101985,19870418,    0,    0
101985,19870419,   40,    0
101985,19870420,   90,    0
101985,19870421,    0,    0
101985,19870422,    0,    0
101985,19870423,   20,    0
101985,19870424,    0,    0
101985,19870425,    0,    0
101985,19870426,    0,    0
101985,19870427,    0,    0
101985,19870428,    0,    0
101985,19870429,    0,    0
101985,19870430,   10,    0
101985,19870501,    0,    0
101985,19870502,    0,    0
101985,19870503,    0,    0
101985,19870504,   50,    0
101985,19870505,    0,    0
101985,19870506,   20,    0
101985,19870507,    0,    0
101985,19870508,    0,    0
101985,19870509,    0,    0
101985,19870510,   90,    0
101985,19870511,    0,    0
101985,19870512,    0,    0
101985,19870513,    0,    0
101985,19870514,    0,    0
101985,19870515,    0,    0
101985,19870516,   20,    0
101985,19870517,    0,    0
101985,19870518,    0,    0
101985,19870519,    0,    0
101985,19870520,    0,    0
101985,19870521,    0,    0
101985,19870522,    0,    0
101985,19870523,    0,    0
101985,19870524,    0,    0
101985,19870525,    0,    0
101985,19870526,    0,    0
101985,19870527,    0,    0
101985,19870528,    0,    0
101985,19870529,   30,    0
101985,19870530,    0,    0
101985,19870531,    0,    0
101985,19870601,    0,    0
101985,19870602,    0,    0
101985,19870603,  100,    0
101985,19870604,  270,    0
101985,19870605,    0,    0
101985,19870606,    0,    0
101985,19870607,   40,    0
101985,19870608,    0,    0
101985,19870609,    0,    0
101985,19870610,    0,    0
101985,19870611,    0,    0
101985,19870612,    0,    0
101985,19870613,    0,    0
101985,19870614,    0,    0
101985,19870615,    0,    0
101985,19870616,    0,    0
101985,19870617,    0,    0
101985,19870618,    0,    0
101985,19870619,    0,    0
101985,19870620,    0,    0
101985,19870621,    0,    0
101985,19870622,    0,    0
101985,19870623,    0,    0
101985,19870624,    0,    0
101985,19870625,   10,    0
101985,19870626,    0,    0
101985,19870627,    0,    0
101985,19870628,  130,    0
101985,19870629,    0,    0
101985,19870630,   40,    0
101985,19870701,   40,    0
101985,19870702,    0,    0
101985,19870703,    0,    0
101985,19870704,    0,    0
101985,19870705,    0,    0
101985,19870706,    0,    0
101985,19870707,    0,    0
101985,19870708,    0,    0
101985,19870709,    0,    0
101985,19870710,    0,    0
101985,19870711,    0,    0
101985,19870712,    0,    0
101985,19870713,    0,    0
101985,19870714,    0,    0
101985,19870715,    0,    0
101985,19870716,    0,    0
101985,19870717,    0,    0
101985,19870718,    0,    0
101985,19870719,    0,    0
101985,19870720,    0,    0
101985,19870721,    0,    0
101985,19870722,    0,    0
101985,19870723,    0,    0
101985,19870724,    0,    0
101985,19870725,    0,    0
101985,19870726,    0,    0
101985,19870727,    0,    0
101985,19870728,    0,    0
101985,19870729,    0,    0
101985,19870730,    0,    0
101985,19870731,    0,    0
101985,19870801,    0,    0
101985,19870802,    0,    0
101985,19870803,    0,    0
101985,19870804,    0,    0
101985,19870805,    0,    0
101985,19870806,    0,    0
101985,19870807,    0,    0
101985,19870808,    0,    0
101985,19870809,    0,    0
101985,19870810,    0,    0
101985,19870811,    0,    0
101985,19870812,    0,    0
101985,19870813,    0,    0
101985,19870814,    0,    0
101985,19870815,    0,    0
101985,19870816,    0,    0
101985,19870817,    0,    0
